T	ads_TPD_HH	ads_rate_HH	ads_TPD_full	ads_pre_full	ads_rate_full	ads_TPD_Tait	ads_pre_Tait	ads_rate_Tait
134.0	5.129360947579481e-11	2.0517443792290287e-12	6.227579186729824e-07	2.367275108176658e+16	2.4910345346902268e-08	9.845706456028034e-06	3.742685313233237e+17	3.9383501881717765e-07
135.0	7.726735546270863e-11	3.09069421896399e-12	9.433770749795707e-07	2.3805772242860684e+16	3.7735149823401097e-08	1.5222177798375755e-05	3.8413573345656557e+17	6.089035594656135e-07
136.0	1.1569636671628855e-10	4.627854669691384e-12	1.4203394019582059e-06	2.3936785520823e+16	5.68137302850907e-08	2.3389010081399273e-05	3.9418736352914726e+17	9.355999172843812e-07
137.0	1.722229830489941e-10	6.888919324304672e-12	2.125678670879451e-06	2.4065813037411076e+16	8.5027498389114e-08	3.571978820774892e-05	4.0442547452116595e+17	1.4288852959137081e-06
138.0	2.5489740153885095e-10	1.019589606678057e-11	3.162699799840739e-06	2.4192876968620984e+16	1.2650878397274242e-07	5.422786164341869e-05	4.1485212697441786e+17	2.169334311917963e-06
139.0	3.751424863348644e-10	1.500569946491158e-11	4.6787277046797265e-06	2.431799952191491e+16	1.8715087170415354e-07	8.184737743848194e-05	4.254693889647467e+17	3.2744044984632728e-06
140.0	5.490801622656549e-10	2.1963206515722478e-11	6.882717917683567e-06	2.444120291482426e+16	2.753125990822641e-07	0.0001228301664734174	4.3627933607469875e+17	4.914373419311451e-06
141.0	7.993455505399058e-10	3.1973822075687346e-11	1.0069454568464463e-05	2.4562509354868668e+16	4.02786634980551e-07	0.00018330286720437232	4.472840513664695e+17	7.3347570204449684e-06
142.0	1.157555752367419e-09	4.6302230210039174e-11	1.4652627417088593e-05	2.4681941020736536e+16	5.861232980800917e-07	0.000272044081403744	4.5848562535514144e+17	1.0887681265816819e-05
143.0	1.667653031325348e-09	6.670612149640005e-11	2.1209815402302563e-05	2.479952004466915e+16	8.484313949192393e-07	0.0004015612156048106	4.698861559822098e+17	1.607555977112234e-05
144.0	2.3904103592372052e-09	9.561641487781239e-11	3.0543354893524814e-05	2.4915268495995716e+16	1.2218159551593335e-06	0.0005895715847802245	4.81487748589385e+17	2.361160240094559e-05
145.0	3.4094749408427414e-09	1.3637899868474112e-10	4.3762291661695574e-05	2.502920836576817e+16	1.750662285431977e-06	0.0008610223714264394	4.932925158926705e+17	3.450323280860378e-05
146.0	4.839437454751743e-09	1.9357750034191032e-10	6.239217250934402e-05	2.5141361552444044e+16	2.4960393959472744e-06	0.001250817726349018	5.053025779567152e+17	5.016654085431068e-05
147.0	6.836557547934245e-09	2.7346230628062726e-10	8.85214025475834e-05	2.5251749848569604e+16	3.5415772170729566e-06	0.001807454112253016	5.175200621694269e+17	7.258258427826316e-05
148.0	9.612957214696373e-09	3.8451829735185976e-10	0.00012499536378047596	2.536039492841542e+16	5.0012756015384146e-06	0.002597786045970875	5.299471032168493e+17	0.00010450986764621304
149.0	1.3455322387607288e-08	5.382129129451472e-10	0.00017567255105193448	2.546731833651929e+16	7.029834403214421e-06	0.003713130657957763	5.4258584305829555e+17	0.0001497718988637584
150.0	1.874944069855471e-08	7.499776623364981e-10	0.00024576071717093427	2.5572541477093476e+16	9.836259655486406e-06	0.005276825517801795	5.554384309017342e+17	0.00021364464825990247
151.0	2.6012263671635756e-08	1.0404906140914103e-09	0.0003422554863410988	2.567608560425137e+16	1.3701709216007795e-05	0.007453094836716955	5.6850702317942374e+17	0.0003033763806104815
152.0	3.5933631178503056e-08	1.43734537739545e-09	0.0004745090805837331	2.5777971813015944e+16	1.9002802105528338e-05	0.010456502307351602	5.817937835237903e+17	0.0004288821562349166
153.0	4.9430354784233005e-08	1.977214441597238e-09	0.0006549625515738416	2.5878221031068456e+16	2.624194110207214e-05	0.014560116585545452	5.953008827435462e+17	0.00060366787516857
154.0	6.771604856659054e-08	2.708642419347134e-09	0.0009000807942513128	2.5976854011200844e+16	3.60866023329156e-05	0.020098380682329976	6.090304988000434e+17	0.0008460547766614799
155.0	9.239094968119472e-08	3.6956388878830584e-09	0.0012315347279913853	2.607389132443493e+16	4.9420045855007336e-05	0.027456987057047848	6.229848167838623e+17	0.0011807956790699347
156.0	1.2555702037600807e-07	5.0222825029949895e-09	0.0016776776152373283	2.616935335377348e+16	6.740651808098736e-05	0.03703618778228906	6.371660288916232e+17	0.0016412000276224278
157.0	1.699649086549915e-07	6.798599484774162e-09	0.0022753593816854773	2.6263260288550444e+16	9.15747748329487e-05	0.049165708997146784	6.515763344030299e+17	0.0022719173268616615
158.0	2.2920091400197324e-07	9.168042350752576e-09	0.00307210852532661	2.6355632119347064e+16	0.00012392468175228302	0.06394038173557998	6.662179396581274e+17	0.003132569379324016
159.0	3.079240136140185e-07	1.2316971147206292e-08	0.004128676582854112	2.6446488633444644e+16	0.0001670627809657541	0.08094230154512201	6.810930580347825e+17	0.004302472889647279
160.0	4.1216531931282963e-07	1.6486632041099365e-08	0.005521870302199653	2.6535849410782576e+16	0.00022437408956370205	0.09883521587370547	6.962039099263745e+17	0.005886757797809386
161.0	5.497051327297691e-07	2.198824007051625e-08	0.007347468389884752	2.6623733820393972e+16	0.000300239063813454	0.11489572587291771	7.115527227197006e+17	0.008024266046396184
162.0	7.305461362879268e-07	2.92219077120188e-08	0.00972279804180441	2.671016101729383e+16	0.00040030667833330686	0.12473676693334748	7.271417307730853e+17	0.010897713822647578
163.0	9.675053042545218e-07	3.870032289786434e-08	0.012788181907682713	2.67951499397912e+16	0.0005318369960583047	0.12280659422107625	7.429731753946961e+17	0.014746721800090594
164.0	1.2769519624950243e-06	5.107827406124193e-08	0.016705894444072757	2.687871930720087e+16	0.0007041295175325334	0.10454371702134728	7.5904930482106e+17	0.019884467510469232
165.0	1.6797252068905069e-06	6.718935131850265e-08	0.021654417396734276	2.6960887617933532e+16	0.000929057083507866	0.07064379965726987	7.753723741957772e+17	0.026718897642069257
166.0	2.202270768893997e-06	8.809142848596978e-08	0.027814610463864103	2.704167314793824e+16	0.0012217292630840937	0.031409852029315934	7.919446455484306e+17	0.035779662852816
167.0	2.8780455758818766e-06	1.1512285771460173e-07	0.03534296513422187	2.7121093949479172e+16	0.001601314105925792	0.0	8.087683877736876e+17	0.04775221199341546
168.0	3.749247903076771e-06	1.4997169563553061e-07	0.04432569022499409	2.719916785022268e+16	0.0020920530037552387	0.0	8.258458766105887e+17	0.06352081638364959
169.0	4.868942390494455e-06	1.9476073678984989e-07	0.05470683099687303	2.7275912452618036e+16	0.002724510344849292	0.0	8.431793946220282e+17	0.08422269968794319
170.0	6.303662571055228e-06	2.5215166787806464e-07	0.06618579078153328	2.735134513355158e+16	0.003537107828649589	0.0	8.607712311744084e+17	0.11131593878096034
171.0	8.136589226228866e-06	3.254722876407488e-07	0.07808788335677075	2.742548304425727e+16	0.004578002932806524	0.0	8.786236824174871e+17	0.1466643919616496
172.0	1.0471421189741284e-05	4.188714762979246e-07	0.08923099062788585	2.74983431104656e+16	0.0059073823157205965	0.0	8.967390512643913e+17	0.1926436219075032
173.0	1.3437076530098558e-05	5.375074616339564e-07	0.09784735896234985	2.75699420327757e+16	0.007600254147292026	0.0	9.151196473718172e+17	0.2522726339771646
174.0	1.719338676641719e-05	6.87775934299824e-07	0.10167168925754264	2.7640296287236296e+16	0.009749838775388209	0.0	9.337677871203921e+17	0.329377271627834
175.0	2.1937975349402233e-05	8.775857332932297e-07	0.09835469482902146	2.7709422126118364e+16	0.012471675078058795	0.0	9.52685793595217e+17	0.42879232973981
176.0	2.791454453713086e-05	1.1166911769720391e-06	0.08634188716912186	2.777733557886798e+16	0.01590858068433836	0.0	9.718759965665727e+17	0.556610898214204
177.0	3.542283249653491e-05	1.4170916812392306e-06	0.06615012262424759	2.7844052453225492e+16	0.020236628376158843	0.0	9.913407324707857e+17	0.7204911724276132
178.0	4.483054544732412e-05	1.793511113628778e-06	0.041462817523562547	2.7909588336498236e+16	0.02567232886523026	0.0	1.0110823443912741e+18	0.930033010235992
179.0	5.6587618387112627e-05	2.2639714121675197e-06	0.01879064929486841	2.7973958596975604e+16	0.03248124227924996	0.0	1.0311031820397322e+18	1.1972389304372189
180.0	7.12432127744019e-05	2.850477386964787e-06	0.0	2.803717838547487e+16	0.040988277656571336	0.0	1.0514056017374934e+18	1.5370770960324982
181.0	8.946592074465429e-05	3.579832360306025e-06	0.0	2.809926263700718e+16	0.051589982165130596	0.0	1.0719919663970367e+18	1.9681671772678504
182.0	0.00011206771301299258	4.4846074317082735e-06	0.0	2.816022607255387e+16	0.06476917032572338	0.0	1.0928646455036539e+18	2.513613924306397
183.0	0.0001400322412369154	5.604290726675522e-06	0.0	2.8220083200944332e+16	0.08111229900087581	0.0	1.1140260150972687e+18	3.2020178887459867
184.0	0.00017454818439347367	6.986647055544987e-06	0.0	2.8278848320824296e+16	0.10133005715760658	0.0	1.1354784577544005e+18	4.068698120947047
185.0	0.00021704841098355232	8.689323031000853e-06	0.0	2.833653552270901e+16	0.12628171135984106	0.0	1.1572243625702856e+18	5.157167954267475
186.0	0.0002692558117629691	1.078173793456733e-05	0.0	2.8393158691110316e+16	0.1570038296213701	0.0	1.179266125141132e+18	6.520912301591879
187.0	0.0003332367367031152	1.3347306554913688e-05	0.0	2.844873150673335e+16	0.1947440987789719	0.0	1.2016061475465324e+18	8.22552338531637
188.0	0.00041146303814605607	1.6486046922077725e-05	0.0	2.85032674487317e+16	0.24100105515996356	0.0	1.224246838332005e+18	10.351261670085863
189.0	0.0005068837695175272	2.031763341685517e-05	0.0	2.8556779797019156e+16	0.2975706663646549	0.0	1.2471906124916895e+18	12.996120160636373
190.0	0.000623007600874301	2.4984964236385707e-05	0.0	2.860928163462644e+16	0.3666008349283404	0.0	1.2704398914511647e+18	16.27948338166473
191.0	0.0007639969682344036	3.065832174631188e-05	0.0	2.866078585010221e+16	0.4506550440650293	0.0	1.2939971030504164e+18	20.346487515907597
192.0	0.0009347748440417068	3.75402149563741e-05	0.0	2.871130513994841e+16	0.5527865333575513	0.0	1.3178646815269363e+18	25.373205613074322
193.0	0.0011411447611930274	4.587100533869151e-05	0.0	2.876085201108752e+16	0.6766245800226245	0.0	1.3420450674989486e+18	31.572801800789726
194.0	0.0013899242882300668	5.5935430594778914e-05	0.0	2.880943878335516e+16	0.826474671274433	0.0	1.366540707948772e+18	39.20282136969697
195.0	0.0016890914651577459	6.80701559072997e-05	0.0	2.88570775920143e+16	1.007434587526722	0.0	1.3913540562063127e+18	48.57380984780434
196.0	0.0020479426704761833	8.2672498835313e-05	0.0	2.8903780390287052e+16	1.225528677072709	0.0	1.4164875719326835e+18	60.059484146369655
197.0	0.0024772588730465916	0.00010021049248828848	0.0	2.8949558951897948e+16	1.4878628930022966	0.0	1.441943721103947e+18	74.1087130202224
198.0	0.0029894750637214193	0.00012123447211753311	0.0	2.899442487362842e+16	1.8028034851852182	0.0	1.4677249759949855e+18	91.25960295987144
199.0	0.003598844655380071	0.00014639039297937483	0.0	2.9038389577874828e+16	2.1801825970866267	0.0	1.4938338151634941e+18	112.1560297972048
200.0	0.004321586533914461	0.00017643511245126576	0.0	2.9081464315210456e+16	2.631534412116647	0.0	1.5202727234340948e+18	137.56700639818393
201.0	0.005175996938667587	0.0002122538971323615	0.0	2.912366016694551e+16	3.170365930485435	0.0	1.5470441918825733e+18	168.4093335379104
202.0	0.006182501114091238	0.00025488044626089827	0.0	2.91649880476842e+16	3.812466938702176	0.0	1.5741507178202227e+18	205.77404518087673
203.0	0.007363610358763899	0.0003055197564735147	0.0	2.9205458707875868e+16	4.576264263709382	0.0	1.6015948047783235e+18	250.9572317750702
204.0	0.008743738397430206	0.000365574189973626	0.0	2.924508273635604e+16	5.483225986209114	0.0	1.6293789624927206e+18	305.495906750023
205.0	0.010348816744337675	0.00043667314884079716	0.0	2.9283870562877268e+16	6.558321927297448	0.0	1.6575057068885243e+18	371.20967321471437
206.0	0.012205632030925244	0.0005207068027897118	0.0	2.9321832460626936e+16	7.830547423588855	0.0	1.6859775600649257e+18	450.24905100739227
207.0	0.014340789797174718	0.0006198643664839295	0.0	2.9358978548729972e+16	9.333518173388262	0.0	1.71479705028011e+18	545.1514399895343
208.0	0.016779190567526366	0.0007366774758499834	0.0	2.939531879473292e+16	11.106144775195208	0.0	1.7439667119363005e+18	658.9058251464251
209.0	0.019541888171277378	0.0008740692710651093	0.0	2.943086301707279e+16	13.193396495244171	0.0	1.7734890855648922e+18	795.0274741271535
210.0	0.022643192408364324	0.0010354098573679242	0.0	2.9465620887521436e+16	15.647164798486052	0.0	1.8033667178117e+18	957.6440399277174
211.0	0.026086886529695194	0.0012245788839476324	0.0	2.9499601933612496e+16	18.5272382633245	0.0	1.8336021614223186e+18	1151.5946622354288
212.0	0.029861466803333153	0.0014460360563025962	0.0	2.9532815541043004e+16	21.90240168067603	0.0	1.8641979752275763e+18	1382.5438624026065
213.0	0.03393439360125322	0.0017049004790463881	0.0	2.9565270956050908e+16	25.85167341906081	0.0	1.8951567241291036e+18	1657.1122511595204
214.0	0.038245492612778736	0.002007039814615573	0.0	2.959697728777036e+16	30.46569652615868	0.0	1.9264809790849894e+18	1983.0263172338223
215.0	0.0426998856329722	0.0023591703391663546	0.0	2.9627943510556884e+16	35.84830054074592	0.0	1.9581733170955556e+18	2369.2898414329197
216.0	0.04716118563471132	0.0027689690806112885	0.0	2.9658178466289616e+16	42.118252614447904	0.0	1.99023632118922e+18	2826.3797870653248
217.0	0.0514461710633732	0.003245199335755719	0.0	2.9687690866643744e+16	49.41121829808427	0.0	2.0226725804084598e+18	3366.469856650409
218.0	0.05532273979006823	0.0037978509843645254	0.0	2.971648929533486e+16	57.88195424046291	0.0	2.0554846897958756e+18	4003.6852797216097
219.0	0.05851355642767568	0.004438297148275197	0.0	2.9744582210336148e+16	67.70675708664432	0.0	2.088675250380345e+18	4754.392810440818
220.0	0.06070827679540606	0.005179468883939703	0.0	2.977197794606382e+16	79.08619505649686	0.0	2.122246869163289e+18	5637.53037022782
221.0	0.061587260653350705	0.006036049747622132	0.0	2.979868471553495e+16	92.24815104182517	0.0	2.1562021591050063e+18	6674.981273456431
222.0	0.060858827844478595	0.007024692234502786	0.0	2.982471061249399e+16	107.45120859044009	0.0	2.1905437391111196e+18	7891.998527526665
223.0	0.05830984442816384	0.008164258266796154	0.0	2.9850063613509224e+16	124.98841485807593	0.0	2.2252742340191165e+18	9317.685306663594
224.0	0.053865305497758614	0.00947608609231596	0.0	2.987475158003816e+16	145.19145751347634	0.0	2.260396274584965e+18	10985.538366260918
225.0	0.04764663084032533	0.010984286154419981	0.0	2.989878226046252e+16	168.4352956887441	0.0	2.2959124974698301e+18	12934.061896500514
226.0	0.040011652863997764	0.012716068707606741	0.0	2.992216329209239e+16	195.14328838598138	0.0	2.33182554522688e+18	15207.46011563482
227.0	0.03155441530874841	0.01470210618098405	0.0	2.9944902203137776e+16	225.7928672936563	0.0	2.3681380662881797e+18	17856.417780467265
228.0	0.023044336313444446	0.016976933535078505	0.0	2.996700641465101e+16	260.92180474216514	0.0	2.404852714951664e+18	20938.97875022667
229.0	0.015297036116016212	0.019579390116809963	0.0	2.9988483242436624e+16	301.13513154934714	0.0	2.441972151368206e+18	24521.533786727025
230.0	0.00899545687775886	0.022553106793687733	0.0	3.0009339898929584e+16	347.11276378453897	0.0	2.4794990415287726e+18	28679.929915315035
231.0	0.004514013184344287	0.025947042442168538	0.0	3.002958349504457e+16	399.6179020251793	0.0	2.51743605725165e+18	33500.714914925615
232.0	0.0018223557628684833	0.029816074177553595	0.0	3.0049221041991412e+16	459.5062715058881	0.0	2.555785876169764e+18	39082.53185947971
233.0	0.0005325235706782243	0.03422164604452288	0.0	3.006825945306197e+16	527.7362766768864	0.0	2.5945511817180887e+18	45537.68010499473
234.0	8.819173080893368e-05	0.03923248123938561	0.0	3.008670554538434e+16	605.3801491101597	0.0	2.633734663121116e+18	52993.86071604835
235.0	0.0	0.04492536330814008	0.0	3.0104566041648492e+16	693.6361734290285	0.0	2.67333901538043e+18	61596.1260607983
236.0	0.0	0.05138599215947249	0.0	3.0121847571799164e+16	793.8420820032684	0.0	2.713366939262336e+18	71509.05518556118
237.0	0.0	0.058709921149699154	0.0	3.0138556674701264e+16	907.4897155592912	0.0	2.7538211412855997e+18	82919.1786182708
238.0	0.0	0.06700358193836074	0.0	3.0154699799772804e+16	1036.241053616229	0.0	2.7947043337092275e+18	96037.67845602996
239.0	0.0	0.07638540427965593	0.0	3.017028330858968e+16	1181.9457257877	0.0	2.836019234520357e+18	111103.39197705504
240.0	0.0	0.0869870384069702	0.0	3.0185313476461188e+16	1346.660122495649	0.0	2.8777685674222095e+18	128386.14959360876
241.0	0.0	0.0989546881866298	0.0	3.019979649397534e+16	1532.6682315441017	0.0	2.919955061822108e+18	148190.48074327043
242.0	0.0	0.11245056376336324	0.0	3.0213738468516736e+16	1742.5043353053295	0.0	2.962581452819593e+18	170859.72431423952
243.0	0.0	0.12765446299496555	0.0	3.022714542575502e+16	1978.9777119942637	0.0	3.005650481194596e+18	196780.58343084063
244.0	0.0	0.14476549157833324	0.0	3.0240023311105452e+16	2245.1994936626606	0.0	3.049164893395693e+18	226388.16790302633
245.0	0.0	0.1640039324041156	0.0	3.025237799116205e+16	2544.6118431409714	0.0	3.093127441528422e+18	260171.57138380787
246.0	0.0	0.18561327534407066	0.0	3.0264215255103012e+16	2881.0196222114096	0.0	3.1375408833436877e+18	298680.03429824655
247.0	0.0	0.20986241937443026	0.0	3.0275540816069916e+16	3258.6247338171393	0.0	3.1824079822262195e+18	342529.74792361195
248.0	0.0	0.23704805967173243	0.0	3.028636031251818e+16	3682.0633321200216	0.0	3.2277315071831204e+18	392411.35963158915
249.0	0.0	0.26749727308465615	0.0	3.029667930954354e+16	4156.446105711093	0.0	3.2735142328324634e+18	449098.24426732934
250.0	0.0	0.301570316188937	0.0	3.0306503300181372e+16	4687.401851287252	0.0	3.319758939391967e+18	513455.6119590406
251.0	0.0	0.3396636509715711	0.0	3.0315837706680908e+16	5281.1245676196995	0.0	3.3664684126677545e+18	586450.5283433862
252.0	0.0	0.38221321406824255	0.0	3.0324687881753764e+16	5944.424312695404	0.0	3.413645444043147e+18	669162.9292811843
253.0	0.0	0.42969794639312675	0.0	3.0333059109798104e+16	6684.782080492059	0.0	3.4612928304675517e+18	762797.7186439186
254.0	0.0	0.48264360095582853	0.0	3.034095660809925e+16	7510.40896798976	0.0	3.509413374445408e+18	868698.0447011417
255.0	0.0	0.5416268476559205	0.0	3.034838552800408e+16	8430.309917719009	0.0	3.5580098840251976e+18	988359.8580544514
256.0	0.0	0.6072796948825004	0.0	3.0355350956074136e+16	9454.35233641112	0.0	3.6070851727885143e+18	1123447.861971203
257.0	0.0	0.6802942488261431	0.0	3.036185791521454e+16	10593.339906170357	0.0	3.656642059839213e+18	1275812.9743985399
258.0	0.0	0.7614278325329695	0.0	3.036791136577997e+16	11859.091921017667	0.0	3.7066833697926026e+18	1447511.4299105827
259.0	0.0	0.8515084878981565	0.0	3.0373516206658576e+16	13264.52849870017	0.0	3.757211932764729e+18	1640825.6593910104
260.0	0.0	0.9514408850079628	0.0	3.037867727633352e+16	14823.762035295551	0.0	3.8082305843616835e+18	1858287.0954059355
261.0	0.0	1.0622126644975647	0.0	3.038339935392406e+16	16552.195288398434	0.0	3.859742165669011e+18	2102701.062011623
262.0	0.0	1.184901239896939	0.0	3.038768716020307e+16	18466.62649354994	0.0	3.911749523241155e+18	2377173.9191991114
263.0	0.0	1.3206810882894326	0.0	3.0391545358596636e+16	20585.3619380765	0.0	3.9642555090909737e+18	2685142.6443363866
264.0	0.0	1.470831559008782	0.0	3.0394978556160244e+16	22928.336436636986	0.0	4.017262980679309e+18	3030407.0458636414
265.0	0.0	1.6367452315495539	0.0	3.0397991304538024e+16	25517.242173542927	0.0	4.0707748009046195e+18	3417164.8181612575
266.0	0.0	1.8199368553673108	0.0	3.040058810089905e+16	28375.666398344852	0.0	4.1247938380926787e+18	3850049.6609868193
267.0	0.0	2.0220529057937386	0.0	3.0402773388856572e+16	31529.23848322081	0.0	4.179322965986317e+18	4334172.702194395
268.0	0.0	2.2448817918947728	0.0	3.040455155936812e+16	35005.786873421996	0.0	4.2343650637352335e+18	4875167.478656937
269.0	0.0	2.490364753752418	0.0	3.040592695161578e+16	38835.506485374026	0.0	4.28992301588586e+18	5479238.74744221
270.0	0.0	2.7606074883577407	0.0	3.040690385386914e+16	43051.137131056625	0.0	4.3459997123712896e+18	6153215.417393488
271.0	0.0	3.0578925450611045	0.0	3.0407486504330524e+16	47688.15357193658	0.0	4.402598048501243e+18	6904607.910375459
272.0	0.0	3.3846925333373195	0.0	3.040767909196218e+16	52784.96783102697	0.0	4.459720924952108e+18	7741670.28160926
273.0	0.0	3.74368418749163	0.0	3.0407485757296544e+16	58383.14441763835	0.0	4.517371247757032e+18	8673467.449790701
274.0	0.0	4.137763334850627	0.0	3.0406910593230624e+16	64527.629145957566	0.0	4.5755519282960614e+18	9709947.910094148
275.0	0.0	4.570060815959883	0.0	3.0405957645801096e+16	71266.99225587031	0.0	4.634265883286343e+18	10862022.326779775
276.0	0.0	5.04395940733916	0.0	3.040463091494722e+16	78653.68657233629	0.0	4.693516034772376e+18	12141648.426974893
277.0	0.0	5.563111799432069	0.0	3.04029343552545e+16	86744.3214681319	0.0	4.753305310116308e+18	13561922.643353214
278.0	0.0	6.131459684527946	0.0	3.0400871876685664e+16	95599.9534239567	0.0	4.813636641988307e+18	15137178.980937278
279.0	0.0	6.75325401163242	0.0	3.039844734529421e+16	105286.39400968405	0.0	4.874512968356962e+18	16883095.612157773
280.0	0.0	7.433076467511921	0.0	3.0395664583923388e+16	115874.53614088698	0.0	4.935937232479749e+18	18816809.734656528
281.0	0.0	8.175862245451308	0.0	3.0392527372893616e+16	127440.69949586331	0.0	4.997912382893535e+18	20957041.25820937
282.0	0.0	8.986924165622666	0.0	3.038903945067118e+16	140066.9960098575	0.0	5.060441373405162e+18	23324225.920579534
283.0	0.0	9.871978213388447	0.0	3.0385204514526444e+16	153841.7163954894	0.0	5.123527163082033e+18	25940658.46720324
284.0	0.0	10.837170564333263	0.0	3.038102622117712e+16	168859.738671039	0.0	5.187172716242805e+18	28830646.566367578
285.0	0.0	11.889106167355843	0.0	3.037650818741831e+16	185222.9597116639	0.0	5.251381002448089e+18	32020676.170077827
286.0	0.0	13.034878959730735	0.0	3.0371653990739452e+16	203040.75087234867	0.0	5.316154996491208e+18	35539589.071127936
287.0	0.0	14.282103790702461	0.0	3.0366467169929024e+16	222430.43876596398	0.0	5.381497678389017e+18	39418773.4491369
288.0	0.0	15.638950132859309	0.0	3.0360951225666268e+16	243517.81231452766	0.0	5.447412033372761e+18	43692368.24244649
289.0	0.0	17.11417766329314	0.0	3.035510962110117e+16	266437.65722731804	0.0	5.513901051878986e+18	48397482.22897664
290.0	0.0	18.717173799350572	0.0	3.0348945782421396e+16	291334.3190952752	0.0	5.58096772954048e+18	53574428.747378215
291.0	0.0	20.45799327664088	0.0	3.0342463099409636e+16	318362.29632755904	0.0	5.6486150671773e+18	59266977.04023914
292.0	0.0	22.34739985987588	0.0	3.0335664925987424e+16	347686.86419285834	0.0	5.716846070787801e+18	65522621.25372798
293.0	0.0	24.39691028007669	0.0	3.0328554580748824e+16	379484.7312652872	0.0	5.785663751539723e+18	72392868.18297675
294.0	0.0	26.618840494697693	0.0	3.032113534748376e+16	413944.7296123243	0.0	5.855071125761367e+18	79933544.90979996
295.0	0.0	29.02635437027785	0.0	3.0313410475688884e+16	451268.5401001549	0.0	5.925071214932744e+18	88205127.53906445
296.0	0.0	31.633514890351325	0.0	3.030538318107018e+16	491671.4542303287	0.0	5.995667045676822e+18	97273092.30229907
297.0	0.0	34.455337994496354	0.0	3.02970566460339e+16	535383.1739599968	0.0	6.066861649750806e+18	107208290.36192754
298.0	0.0	37.5078491576241	0.0	3.0288434020167772e+16	582648.6509972338	0.0	6.138658064037447e+18	118087347.71705763
299.0	0.0	40.80814282185485	0.0	3.0279518420713356e+16	633728.967102037	0.0	6.211059330536417e+18	129993091.68199055
